antecedents_str,consequents_str,support,confidence,lift,leverage,conviction,n_antecedents,n_consequents
dia_semana_domingo & gravidade_binaria_Não Fatal & uso_solo_Não,classificacao_acidente_Com Vítimas Feridas & fim_de_semana_Sim,0.09916247906197655,0.8530259365994236,3.4880581106154516,0.07073334287293531,5.139980950504154,3,2
dia_semana_domingo & gravidade_binaria_Não Fatal & tipo_pista_Simples,classificacao_acidente_Com Vítimas Feridas & fim_de_semana_Sim,0.06700167504187604,0.8510638297872339,3.4800349752258812,0.047748513645839465,5.072266092366591,3,2
classificacao_acidente_Com Vítimas Feridas & fim_de_semana_Sim & tipo_pista_Simples & uso_solo_Não,dia_semana_domingo,0.05494137353433836,0.5754385964912281,3.4770935435755383,0.03914042574682458,1.965571659952656,4,1
classificacao_acidente_Com Vítimas Feridas & fim_de_semana_Sim & gravidade_binaria_Não Fatal & tipo_pista_Simples & uso_solo_Não,dia_semana_domingo,0.05494137353433836,0.5754385964912281,3.4770935435755383,0.03914042574682458,1.965571659952656,5,1
classificacao_acidente_Com Vítimas Feridas & fase_dia_Pleno dia & fim_de_semana_Sim & gravidade_binaria_Não Fatal & uso_solo_Não,dia_semana_domingo,0.06432160804020101,0.573134328358209,3.4631699800592184,0.04574856414961463,1.9549612866195785,5,1
classificacao_acidente_Com Vítimas Feridas & fase_dia_Pleno dia & fim_de_semana_Sim & uso_solo_Não,dia_semana_domingo,0.06432160804020101,0.573134328358209,3.4631699800592184,0.04574856414961463,1.9549612866195785,4,1
dia_semana_domingo & fase_dia_Pleno dia & uso_solo_Não,classificacao_acidente_Com Vítimas Feridas & fim_de_semana_Sim,0.06432160804020101,0.8458149779735684,3.458572204453564,0.04572387341509334,4.899593204115821,3,2
dia_semana_domingo & fase_dia_Pleno dia & uso_solo_Não,classificacao_acidente_Com Vítimas Feridas & fim_de_semana_Sim & gravidade_binaria_Não Fatal,0.06432160804020101,0.8458149779735684,3.458572204453564,0.04572387341509334,4.899593204115821,3,3
fim_de_semana_Sim & gravidade_binaria_Não Fatal & tipo_pista_Simples & uso_solo_Não,dia_semana_domingo,0.06432160804020101,0.5714285714285715,3.452862926547138,0.04569312222755319,1.9471803461753217,4,1
condicao_metereologica_Céu Claro & fim_de_semana_Sim & gravidade_binaria_Não Fatal & uso_solo_Não,dia_semana_domingo,0.0592964824120603,0.5709677419354838,3.4500783596708895,0.042109486573010224,1.9450888527852295,4,1
dia_semana_domingo & gravidade_binaria_Não Fatal & uso_solo_Não,fase_dia_Pleno dia & fim_de_semana_Sim,0.07169179229480736,0.61671469740634,3.43450255924986,0.05081779640805927,2.1405347539703525,3,2
faixa_horaria_Tarde & fase_dia_Pleno dia & fim_de_semana_Sim & gravidade_binaria_Não Fatal,dia_semana_domingo,0.054271356783919596,0.5664335664335665,3.4226805583080893,0.03841496707434436,1.9247473928783707,4,1
classificacao_acidente_Com Vítimas Feridas & fase_dia_Pleno dia & fim_de_semana_Sim,dia_semana_domingo & gravidade_binaria_Não Fatal,0.07805695142378559,0.5295454545454544,3.421413813459267,0.0552427127261096,1.7966159298910005,3,2
dia_semana_domingo & gravidade_binaria_Não Fatal,classificacao_acidente_Com Vítimas Feridas & fase_dia_Pleno dia & fim_de_semana_Sim,0.07805695142378559,0.5043290043290042,3.421413813459267,0.0552427127261096,1.7200851418665375,2,3
